Lattitude,Longitude,Depth,Month,Year,mag(dec),Magnitude
-14.26,167.27,200,8,1973,6,6
-26.83,71,16,8,1973,3.1,3
1.99,126.72,40,8,1973,5.1,5
-22.81,70.22,43,8,1973,2.6,3
-16.23,173.11,33,8,1973,8.9,9
-26.78,70.88,25,8,1973,8.1,8
-54.35,136.55,33,8,1973,3.4,3
-26.74,70.9,34,8,1973,9.4,9
-26.83,70.92,14,8,1973,7.5,8
-58.32,24.98,33,8,1973,5.6,6
0.33,125.26,40,8,1973,6.9,7
43.45,146.43,55,8,1973,8.7,9
-56.27,147.42,33,8,1973,3.7,4
33,104.02,33,8,1973,0.1,0
-4.47,144.04,112,8,1973,1.4,1
-26.63,70.82,29,8,1973,2.9,3
23.05,101.11,33,8,1973,0.6,1
33.08,86.88,33,8,1973,2,2
51.29,176.64,47,8,1973,7.9,8
51.45,176.63,62,8,1973,6.2,6
11.51,121.39,14,8,1973,3.2,3
45.74,26.48,73,8,1973,9.7,10
-1.96,139.31,33,8,1973,5.9,6
-32.79,179.21,33,8,1973,1.2,1
57.07,154.1,38,8,1973,4.9,5
-5.38,151.49,78,8,1973,6.9,7
37.21,142.13,34,8,1973,8.6,9
-7.19,156.04,62,8,1973,0.4,0
10.61,138.42,33,8,1973,6.9,7
25.78,129.53,33,8,1973,8.2,8
-15.99,168.1,11,8,1973,0.6,1
18.27,96.6,84,8,1973,2.8,3
-0.19,18.03,33,8,1973,8.6,9
-47.37,165.74,33,8,1973,5.3,5
-37.31,179.45,46,8,1973,8.8,9
7.35,72.83,181,8,1973,1.2,1
7.1,84.31,33,8,1973,6.7,7
40.66,139.55,191,9,1973,4.8,5
39.49,143.11,41,9,1973,5,5
61.04,146.83,29,9,1973,9.7,10
-5.62,151.5,61,9,1973,6.9,7
-5.55,151.11,71,9,1973,5,5
33.24,86.75,33,9,1973,4.8,5
-8.34,74.18,168,9,1973,9.8,10
31.65,100.01,33,9,1973,0.9,1
39.54,143.14,23,9,1973,1.1,1
42.45,130.91,532,9,1973,2.1,2
-3.42,68.13,33,9,1973,3.8,4
25.65,124.51,141,9,1973,5.1,5
73.3,55.16,0,9,1973,2.2,2
9.16,126.14,68,9,1973,8.3,8
5.23,78.03,33,9,1973,6.5,7
-17.32,174.34,135,9,1973,8.1,8
-7.03,76.14,133,9,1973,9.7,10
-54.52,132.62,33,9,1973,4.9,5
9.05,123.79,560,9,1973,5.9,6
-4.39,102,33,9,1973,2.9,3
-4.36,101.94,33,9,1973,7.1,7
-26.12,178.28,651,9,1973,7.3,7
26.58,44.67,33,9,1973,10,10
26.53,44.55,33,9,1973,5.5,6
10.35,125.29,39,9,1973,3.7,4
9.82,126.56,45,9,1973,2,2
-52.33,160.67,10,9,1973,3.2,3
-54.85,145.85,33,9,1973,3.8,4
-55.36,146.25,33,9,1973,2.1,2
70.76,53.87,0,9,1973,8,8
71.54,12.1,33,9,1973,9.6,10
13.24,50.72,33,9,1973,9.3,9
41.89,130.87,575,9,1973,7.1,7
-1.23,136.4,46,9,1973,8.9,9
35.61,140.45,62,9,1973,5.4,5
35.72,140.56,56,10,1973,1.9,2
-8.75,115.36,92,10,1973,8.7,9
27.56,112.42,9,10,1973,5.2,5
-13.55,166.64,72,10,1973,5,5
-32.99,71.92,14,10,1973,7.9,8
-32.52,71.48,33,10,1973,3.7,4
-32.94,71.88,24,10,1973,9.3,9
-60.82,21.55,33,10,1973,3.5,4
-14.23,167.23,9,10,1973,8.9,9
0.64,29.51,33,10,1973,0.3,0
36.37,71.16,221,10,1973,5.3,5
19.38,104.98,45,10,1973,8.4,8
-54.75,158.51,33,10,1973,2.4,2
13.8,120.24,63,10,1973,8.2,8
-21.99,63.66,529,10,1973,1.2,1
70.78,54.18,0,10,1973,6.4,6
-33.04,179.15,95,10,1973,9.7,10
-2.98,139.27,36,10,1973,2.1,2
-24.16,176.35,35,11,1973,0.5,1
-26.08,67.77,36,11,1973,6.6,7
-6.03,124.69,605,11,1973,7.9,8
38.9,20.44,8,11,1973,5.5,6
-24.29,179.17,580,11,1973,5.3,5
-5.93,152.42,15,11,1973,7.4,7
-23.79,179.14,546,11,1973,2.4,2
51.62,175.4,34,11,1973,0.7,1
51.58,175.25,41,11,1973,8.3,8
50.05,156.31,33,11,1973,0.5,1
85.99,30.83,15,11,1973,9.8,10
52.44,178.35,182,11,1973,2.7,3
-3.97,80.97,31,11,1973,8.6,9
49.98,156.36,51,11,1973,3.9,4
30.57,52.89,11,11,1973,3.5,4
-6.15,154.46,50,11,1973,4.7,5
38.62,142.15,78,11,1973,1,1
-18.28,178.13,571,11,1973,8.7,9
-1.37,15.79,33,11,1973,1,1
-51.18,139.53,33,11,1973,7.2,7
-1.6,69.83,33,11,1973,1.8,2
-24.68,64.6,40,11,1973,7.1,7
38.91,141.91,56,11,1973,3,3
-28.46,70.85,58,11,1973,0.5,1
46.13,151.45,84,11,1973,7.6,8
33.82,135.45,51,11,1973,6,6
33.82,135.38,56,11,1973,5.4,5
-55.72,28.26,33,11,1973,0.4,0
53.65,160.53,60,11,1973,1.2,1
-41.86,42.77,33,11,1973,3.6,4
-3.04,122.58,33,11,1973,7.5,8
-3.49,145.95,33,11,1973,8,8
35.18,23.8,26,11,1973,4.9,5
-55.74,28.28,4,11,1973,7.9,8
-19.4,168.9,89,11,1973,5.8,6
-55.64,28.2,33,11,1973,7.8,8
-15.2,167.39,124,11,1973,4.3,4
1.26,125.93,33,11,1973,7,7
-6.26,154.11,28,11,1973,2.3,2
-35.59,74.48,35,12,1973,7.9,8
43.1,146.94,31,12,1973,0.4,0
43.16,146.87,40,12,1973,2,2
-55.66,28.24,33,12,1973,4.3,4
52.28,168.74,40,12,1973,8.7,9
-55.67,28.09,33,12,1973,0.7,1
-0.25,98.4,33,12,1973,3.3,3
-11.13,165.5,15,12,1973,4,4
-19.91,169.75,39,12,1973,3.4,3
-19.77,169.88,34,12,1973,4.6,5
-55.59,27.81,33,12,1973,5.4,5
13.68,146.38,46,12,1973,3.4,3
50.04,79.01,0,12,1973,2.9,3
51.41,177.87,53,12,1973,3.6,4
-16.77,168.13,7,12,1973,1.7,2
48.09,154.51,33,12,1973,3.7,4
-9.44,119.45,58,12,1973,7.7,8
-20.59,176.48,246,12,1973,8.1,8
-7.97,126.71,196,12,1973,7.9,8
-56.29,139.01,33,12,1973,1.1,1
-19.06,174.92,121,12,1973,6.3,6
33.4,140.83,63,12,1973,2.2,2
-23.87,179.96,549,12,1973,3.8,4
-14.46,166.6,26,12,1973,1.8,2
-14.75,166.47,33,12,1973,7.2,7
-14.66,166.87,33,12,1973,7.6,8
-14.49,166.47,33,12,1973,1.3,1
-14.92,166.77,33,12,1973,0.5,1
-14.95,166.5,43,12,1973,3.6,4
-14.44,166.71,50,12,1973,0.3,0
-15.12,166.9,47,12,1973,3.7,4
-14.85,166.51,33,12,1973,1.1,1
-23.22,68.34,124,12,1973,4.2,4
54.64,168.74,33,12,1973,5.2,5
-15.32,173.08,33,12,1973,9.7,10
-15.51,166.64,10,12,1973,6.6,7
-28.92,178.5,220,12,1973,8.3,8
-22.54,68.4,105,1,1974,5.1,5
26.02,124.38,205,1,1974,0.5,1
-14.56,166.35,9,1,1974,3.9,4
40.61,77.65,26,1,1974,5.7,6
-12.3,76.35,98,1,1974,3.3,3
-14.86,167.24,117,1,1974,3.5,4
0,91.52,33,1,1974,6.8,7
-26.89,65.7,33,1,1974,2,2
-38.95,46.18,33,1,1974,7.5,8
-14.43,166.86,34,1,1974,4.3,4
-13.85,166.63,66,1,1974,9,9
-14.16,166.59,15,1,1974,2.6,3
-5.54,147.12,219,1,1974,2.9,3
-7.42,127.15,20,1,1974,3.7,4
48.76,154.96,14,1,1974,7.7,8
-9.64,161.16,53,1,1974,8,8
-30.92,178.93,114,1,1974,3.4,3
32.91,104.2,33,1,1974,4.1,4
-7.75,117.5,257,1,1974,5.2,5
-60.3,150.45,33,1,1974,0.5,1
-34.18,20.24,33,1,1974,9,9
-14.36,166.96,33,1,1974,9.9,10
55.2,162.14,33,1,1974,9.5,10
42.13,143.91,45,1,1974,8.7,9
18.92,145.49,141,1,1974,7.8,8
18.6,103.4,33,1,1974,4.8,5
12.12,143.01,58,1,1974,2.6,3
-7.42,128.58,154,1,1974,3.1,3
-5.16,134.07,33,1,1974,1.7,2
-4.92,134.2,33,1,1974,4,4
31.84,131.64,37,1,1974,1.9,2
52.36,168.74,36,1,1974,0.4,0
-7.46,155.89,34,1,1974,0.4,0
-7.38,155.58,40,2,1974,5.1,5
-47.42,13.43,33,2,1974,6.3,6
-7.59,156.03,33,2,1974,2.7,3
-6.88,155.23,33,2,1974,8.9,9
-7.12,155.07,48,2,1974,2.6,3
-19.1,169.49,269,2,1974,6.7,7
-5.02,134.01,33,2,1974,2.2,2
-7.23,155.04,33,2,1974,7,7
-6.22,104.26,33,2,1974,1.8,2
18.91,120.07,30,2,1974,3.2,3
-7.33,155.5,43,2,1974,9.5,10
-5.13,133.85,33,2,1974,8.8,9
53.8,164.67,2,2,1974,1,1
-3.77,134.02,30,2,1974,3.7,4
-21.38,170.1,33,2,1974,2.8,3
-6.1,104.11,33,2,1974,2.7,3
13.52,120.46,74,2,1974,4.9,5
0.01,122.74,11,2,1974,8.8,9
2.55,98.97,34,2,1974,5.4,5
11.43,92.35,25,2,1974,0.8,1
11.45,92.36,33,2,1974,2.9,3
18.44,146.69,58,2,1974,9,9
13.91,122.12,17,2,1974,4.6,5
-30.04,68.59,115,2,1974,4.4,4
33.15,136.91,385,2,1974,1.7,2
44.04,147.8,12,2,1974,7.3,7
53.32,159.7,49,2,1974,4,4
12.21,143.6,45,2,1974,7.7,8
1.27,97.67,33,2,1974,4.2,4
-19.2,169.82,14,2,1974,9,9
-36.81,176.85,15,2,1974,4,4
-36.7,177.11,28,2,1974,8.2,8
9.34,84.06,46,2,1974,4.1,4
35.59,140.6,46,3,1974,0.4,0
-20.06,169.71,17,3,1974,3.3,3
-18.84,177.66,383,3,1974,6.3,6
12.29,86.39,110,3,1974,0.9,1
-6.6,128.98,26,3,1974,8.7,9
30.92,131.63,42,3,1974,6.9,7
-7.48,156.18,50,3,1974,6,6
-7.34,156.19,33,3,1974,5.9,6
0.4,80.05,43,3,1974,3.7,4
-59.8,58.84,33,3,1974,0,0
48.32,153.2,169,3,1974,7,7
8.76,150.95,33,3,1974,8.9,9
-6.8,154.67,20,3,1974,3.5,4
-13.86,166.77,18,3,1974,9.4,9
1.29,98.56,61,3,1974,1,1
-14.93,172.83,27,3,1974,4.7,5
49.9,90.81,33,3,1974,5.4,5
-13.58,166.81,42,3,1974,1.6,2
-54.04,7.11,33,3,1974,8.2,8
-23.93,179.78,535,3,1974,7.2,7
-23.8,178.76,569,3,1974,9.9,10
-21.93,173.71,33,3,1974,0.4,0
12.55,144.26,79,3,1974,3.2,3
27.73,86.11,33,3,1974,3.2,3
-27.27,175.34,44,3,1974,7.1,7
50.11,179.66,37,3,1974,8.3,8
57.59,153.92,44,3,1974,6.1,6
-2.19,139.08,33,3,1974,0.5,1
-6.95,155.29,47,4,1974,0.5,1
-30.79,65.19,166,4,1974,0.9,1
55.1,160.44,27,4,1974,1.7,2
55.12,160.44,40,4,1974,0.5,1
-49.04,164.22,33,4,1974,5.7,6
45.49,148.29,139,4,1974,7.8,8
14.26,134.32,33,4,1974,5.7,6
45.97,21.14,33,4,1974,0.8,1
1.52,126.24,33,4,1974,1.6,2
-38.17,93.67,33,4,1974,2.5,3
-24.01,178.51,596,4,1974,4.7,5
52.97,167.38,42,4,1974,6.5,7
-22.84,171.86,33,4,1974,8,8
-22.82,171.69,33,4,1974,9.5,10
46.25,145.36,28,4,1974,6.5,7
31.65,119.17,33,4,1974,0.9,1
-9.58,118.12,68,4,1974,1.3,1
-24.54,68.86,97,4,1974,5.2,5
-8.17,117.85,33,4,1974,2.6,3
-14.96,72.21,113,4,1974,5.4,5
-26.25,175.91,45,4,1974,7.7,8
18.28,145.18,455,5,1974,8.4,8
-13.88,172.61,602,5,1974,6.5,7
22.3,121.49,26,5,1974,3.6,4
-17.45,167.91,33,5,1974,1.9,2
37.74,141.71,48,5,1974,7.2,7
-15.2,173.42,13,5,1974,7.4,7
-16.69,177.34,33,5,1974,7.6,8
12.73,44.48,33,5,1974,9.5,10
34.52,138.74,2,5,1974,2.6,3
-21.76,169.75,35,5,1974,1.5,2
-45.98,35.27,33,5,1974,8.1,8
-4.37,102.11,33,5,1974,1.3,1
28.24,104.02,11,5,1974,9.7,10
1.74,126.38,33,5,1974,7.1,7
19.74,147.27,6,5,1974,3.3,3
-57.9,7.27,33,5,1974,6.7,7
1.88,126.42,33,5,1974,5.7,6
-19.56,69.05,112,5,1974,5.4,5
-7.3,155.5,33,5,1974,1.7,2
36.47,70.91,208,5,1974,3.4,3
-6.67,102.65,33,5,1974,0.8,1
-26.27,27.53,22,5,1974,9.8,10
-4.84,153.63,55,5,1974,6.8,7
50.05,156.11,56,5,1974,9.8,10
11.24,86.05,36,5,1974,5.4,5
-11.17,75.08,111,5,1974,6,6
25.14,125.56,18,5,1974,5.4,5
-6.51,106.84,131,5,1974,0.2,0
-4.89,153.26,57,5,1974,3.4,3
-17.7,167.75,13,5,1974,7.3,7
-20.76,178.5,565,5,1974,5.1,5
-17.32,167.12,53,5,1974,2.7,3
-17.62,167.49,7,5,1974,5.4,5
50.83,157.35,47,5,1974,7.9,8
60.33,146.02,21,5,1974,5.5,6
49.95,78.84,0,5,1974,9.6,10
27.23,111.24,33,5,1974,1.6,2
2.68,125.28,33,6,1974,8,8
-15.85,175.1,276,6,1974,8.5,9
-54.55,158.59,33,6,1974,1.4,1
-2.88,149.09,37,6,1974,4.3,4
4.24,66.54,33,6,1974,6.7,7
-15.44,175.32,33,6,1974,7.7,8
5.66,82.58,33,6,1974,3.6,4
-5.75,80.98,50,6,1974,7.9,8
10.56,63.38,34,6,1974,1.8,2
64.77,21.05,13,6,1974,0.2,0
-60.65,37.6,33,6,1974,8.8,9
52.26,178.79,157,6,1974,7.3,7
28.27,103.95,39,6,1974,4.8,5
-33.42,56.88,33,6,1974,2.7,3
-22.07,113.59,33,6,1974,9.4,9
-7.01,155.84,70,6,1974,1.2,1
-55.83,27.45,80,6,1974,7.6,8
63.17,149.88,75,6,1974,5.5,6
-2.28,141.07,33,6,1974,4.9,5
21.02,144.4,173,6,1974,4.7,5
-54.64,131.62,33,6,1974,9.7,10
15.44,95.47,30,6,1974,2.9,3
-26.09,84.28,33,6,1974,7.2,7
-49.1,124.5,33,6,1974,4.5,5
-36.56,98.2,33,6,1974,4.5,5
33.79,139.2,16,6,1974,3,3
-4.72,152.51,70,6,1974,7.9,8
-17.99,168.29,61,6,1974,0.2,0
-19.16,168.67,32,6,1974,5.1,5
-22.14,64.74,13,7,1974,3.3,3
-22.64,10.67,33,7,1974,9.7,10
-29.08,175.95,33,7,1974,8.8,9
-29.12,176.11,33,7,1974,8.7,9
45.14,94.03,33,7,1974,8.8,9
-60.76,38.09,33,7,1974,2.9,3
36.41,141.1,35,7,1974,6.3,6
7.75,77.69,12,7,1974,8.1,8
7.41,77.66,45,7,1974,7.7,8
7.7,77.72,5,7,1974,5.1,5
7.75,77.61,15,7,1974,9.3,9
-8.72,122.56,123,7,1974,9.2,9
-15.22,173.59,33,7,1974,8.2,8
17.06,98.35,48,7,1974,4.8,5
-6.07,154.93,157,7,1974,2.6,3
-16.62,173.56,46,7,1974,6.6,7
-19.53,169.27,162,7,1974,4.3,4
-55.51,28.31,37,7,1974,4.1,4
-31.25,177.8,33,7,1974,4.2,4
-6.08,153.1,33,7,1974,2.3,2
-3.59,128.88,25,7,1974,4.8,5
46.29,153.33,52,7,1974,4.6,5
2.75,125.67,100,7,1974,3.4,3
46.22,153.06,38,7,1974,0.8,1
46.12,153.09,33,7,1974,8.6,9
46.33,153.33,33,7,1974,9,9
36.35,70.76,211,7,1974,4.1,4
-5.98,127.59,393,7,1974,1.2,1
-22.35,170.64,52,8,1974,3.5,4
56.52,152.32,10,8,1974,2.4,2
56.67,152.11,33,8,1974,5.1,5
56.63,152.27,33,8,1974,6.7,7
-41.89,88.34,33,8,1974,5.1,5
36,139.82,58,8,1974,7.5,8
-21.76,175.16,48,8,1974,9.8,10
-55.71,29.88,33,8,1974,0.6,1
24.57,122.69,32,8,1974,6.7,7
-8.48,74.28,159,8,1974,6,6
-21.39,179.16,602,8,1974,4.7,5
39.46,73.83,9,8,1974,8.9,9
39.42,73.77,27,8,1974,0.5,1
39.47,73.65,33,8,1974,3,3
39.47,73.63,9,8,1974,4,4
-15.98,179.41,70,8,1974,4.3,4
51.53,178.11,52,8,1974,8.3,8
-55.46,146.26,33,8,1974,1.9,2
-5.33,150.79,100,8,1974,6.8,7
51.56,178.15,56,8,1974,2.1,2
68.91,75.9,0,8,1974,1.8,2
-32.74,69.02,132,8,1974,5,5
-9.05,159.13,59,8,1974,6.1,6
-35.23,71,96,8,1974,7.4,7
51.5,177.83,46,8,1974,8.8,9
-38.45,73.43,36,8,1974,4.7,5
52.24,174.97,58,8,1974,6.8,7
-7.49,127.51,136,8,1974,2.9,3
4.28,76.86,84,8,1974,4.5,5
52.41,168.27,41,8,1974,4.7,5
32.05,142.29,33,8,1974,2.2,2
39.67,73.83,33,8,1974,9.6,10
-27.93,66.67,147,8,1974,5.9,6
73.37,55.09,0,8,1974,3.1,3
1.84,127.24,33,8,1974,2.8,3
30.56,141.94,24,8,1974,0.9,1
-2.77,101.21,52,9,1974,9.3,9
18.34,119.17,11,9,1974,1.6,2
18.21,119.13,33,9,1974,5.6,6
33.13,13.57,17,9,1974,4.6,5
-7.25,128.32,94,9,1974,0.8,1
36.49,70.89,173,9,1974,9.1,9
-4.29,143.49,63,9,1974,2.6,3
15.1,60.63,58,9,1974,7.5,8
-9.82,108.36,33,9,1974,9.8,10
-14.91,167.97,17,9,1974,9.8,10
-3.69,153.93,449,9,1974,2.1,2
-56.33,26.76,33,9,1974,4.3,4
-30.43,177.81,27,9,1974,1.5,2
-8.37,121.94,33,9,1974,6.8,7
-58.65,25.23,33,9,1974,2,2
55.29,161.97,55,9,1974,2.7,3
-23.94,65.55,280,9,1974,6.8,7
49.63,155.94,48,9,1974,9.1,9
-7.58,107.23,93,9,1974,0.5,1
42.79,144.95,51,9,1974,6.4,6
-6.24,146.06,111,9,1974,1.1,1
-6.42,129,33,9,1974,4.9,5
-44.37,168.14,49,9,1974,1.9,2
-23.71,175.98,33,9,1974,6.2,6
52.17,157.51,118,9,1974,1.7,2
-0.28,12.92,33,9,1974,8.8,9
33.6,141.13,46,9,1974,8.3,8
2.69,71.42,43,9,1974,2,2
28.6,85.5,70,9,1974,3.3,3
43.18,146.65,43,9,1974,0,0
12.03,141.12,43,10,1974,8.3,8
-5.91,81.09,5,10,1974,6.9,7
-12.27,77.8,13,10,1974,4.4,4
26.29,66.54,33,10,1974,4.1,4
-58.3,27.37,33,10,1974,6.7,7
17.3,62,47,10,1974,2.4,2
44.72,150.12,49,10,1974,8.5,9
40.96,143.13,29,10,1974,6.3,6
40.93,143.11,45,10,1974,4.2,4
-4.14,102.83,21,10,1974,4.3,4
-13.28,112.3,33,10,1974,9.6,10
-60.75,153.93,33,10,1974,8.9,9
40.51,143.58,24,10,1974,1.2,1
0.52,125.99,41,10,1974,3.3,3
40.57,143.68,15,10,1974,8.2,8
40.63,143.68,22,10,1974,6.4,6
-30.71,178.01,59,10,1974,2.4,2
52.64,32.07,33,10,1974,8.8,9
49.97,78.97,0,10,1974,0.3,0
40.34,143.67,24,10,1974,5.2,5
-6.32,148.38,70,10,1974,2.3,2
-55.39,128.78,33,10,1974,3.9,4
-0.15,123.85,70,10,1974,1.5,2
-6.6,154.79,43,10,1974,7.7,8
-6.59,154.72,43,10,1974,9.4,9
-17.91,178.61,602,10,1974,6.1,6
53.93,160.48,33,10,1974,6.6,7
62.09,26.17,33,10,1974,2.8,3
-8.42,154.03,48,10,1974,7.8,8
-54.18,143.73,33,10,1974,2.9,3
15.84,93.09,120,10,1974,7,7
-6.31,152.28,18,10,1974,1.7,2
-15.45,167.18,36,10,1974,3.3,3
-6.88,129.46,117,10,1974,5.6,6
29.85,130.43,33,10,1974,6.8,7
70.82,54.06,0,11,1974,7.7,8
-15.18,174.05,97,11,1974,3.3,3
42.49,141.78,132,11,1974,4.1,4
-56.17,26.75,33,11,1974,0.9,1
-12.5,77.79,6,11,1974,3,3
-6.5,105.34,51,11,1974,4.3,4
-15.86,178.51,33,11,1974,6.9,7
51.63,178.11,68,11,1974,8.3,8
-23.91,177.56,196,11,1974,6.7,7
-33.15,70.62,90,11,1974,7.9,8
2.32,121.13,54,11,1974,0.5,1
-57.96,148.28,33,11,1974,9.4,9
58.8,154.62,37,11,1974,9.8,10
35.77,140.99,36,11,1974,5.4,5
2.43,127.71,36,11,1974,9.4,9
20.57,121.19,36,11,1974,4.7,5
18.97,121.31,44,11,1974,2.2,2
-3.19,150.64,18,11,1974,5.3,5
-3.04,150.62,1,11,1974,9.3,9
-15.02,167.14,33,11,1974,9.5,10
-53.57,28.35,33,11,1974,8.2,8
30.25,114.8,6,11,1974,5.2,5
-6.86,129.45,52,11,1974,1.8,2
-6.1,154.16,49,11,1974,4.2,4
-15.21,167.36,61,11,1974,7.1,7
-19.56,169.36,142,11,1974,1.9,2
30.7,138.32,419,11,1974,5,5
-27.72,66.68,126,11,1974,8,8
19.42,155.4,7,11,1974,6.6,7
19.08,121.16,53,12,1974,4.4,4
-6.17,153.07,28,12,1974,10,10
-5.01,129.78,33,12,1974,5.5,6
0.39,97.84,20,12,1974,1.8,2
-7.69,74.45,162,12,1974,0.4,0
51.86,170.8,33,12,1974,5.1,5
36.46,70.48,204,12,1974,9.3,9
-4.89,129.93,18,12,1974,7.3,7
2.62,128.41,218,12,1974,7.2,7
-24.88,112.12,33,12,1974,8,8
-54.14,143.43,33,12,1974,2.3,2
7.4,78.7,13,12,1974,0.6,1
-14.56,175.23,33,12,1974,2.8,3
-14.59,175.67,33,12,1974,4.8,5
-2.31,99.04,33,12,1974,1.2,1
51.7,174.64,40,12,1974,8.3,8
49.96,79.05,0,12,1974,4.8,5
35.05,72.87,22,12,1974,9.6,10
-33,69.99,99,12,1974,3.3,3
61.6,150.51,67,12,1974,2,2
14.13,91.82,39,12,1974,5.6,6
19.29,155.36,5,12,1974,3.9,4
61.91,149.74,66,1,1975,8.9,9
-4.93,129.92,20,1,1975,7.3,7
46.88,151.56,52,1,1975,6.8,7
21.58,142.9,313,1,1975,7.9,8
53.01,159.45,47,1,1975,1.2,1
-55.41,28.19,33,1,1975,4.5,5
-55.36,28.11,33,1,1975,1.4,1
29.23,130.34,41,1,1975,0.6,1
-3,101.78,95,1,1975,0.4,0
-33.51,178.09,23,1,1975,4.1,4
52.22,171.14,42,1,1975,8.1,8
-4.97,130.01,39,1,1975,6,6
-4.96,129.99,33,1,1975,8.2,8
-4.8,129.85,33,1,1975,0.4,0
29.41,101.71,33,1,1975,6.8,7
-7.98,112.3,141,1,1975,4.3,4
-17.91,174.58,153,1,1975,9,9
-2.94,126.13,33,1,1975,2.2,2
-20.52,173.76,33,1,1975,3.5,4
32.46,78.43,33,1,1975,5.1,5
31.95,78.52,33,1,1975,3.1,3
34.99,141.19,28,1,1975,9.2,9
14.65,96.14,15,1,1975,9.5,10
-28.34,67.54,136,1,1975,8.9,9
33.03,131.09,10,1,1975,9,9
7.22,77.77,36,1,1975,7.4,7
-9.91,119.35,33,1,1975,1.4,1
53.05,173.45,25,2,1975,6.5,7
53.11,173.5,10,2,1975,3.1,3
44.63,146.93,80,2,1975,4.5,5
-4.94,129.95,22,2,1975,1.4,1
40.64,122.58,33,2,1975,0.7,1
-56.07,27.35,33,2,1975,0.2,0
-7.29,149.51,33,2,1975,8.1,8
-6.69,106.68,27,2,1975,6.5,7
-7.19,146.06,174,2,1975,4.4,4
17.64,97.9,6,2,1975,0.3,0
49.82,78.08,0,2,1975,2.5,3
17.36,100.48,40,2,1975,7,7
51.38,179.42,48,2,1975,4.8,5
-24.89,179.06,375,2,1975,9.9,10
8.02,124.08,623,7,1975,9.9,10
-21.73,71.36,33,2,1985,5.3,5
-10.88,166.67,33,2,2011,2.4,2
-7.39,149.8,33,2,1975,5.7,6
85.05,97.97,33,2,1975,1.9,2
40.09,24.7,34,2,1975,4.1,4
-6.53,154.93,54,2,1975,4.7,5
-19.8,69.27,82,2,1975,5.3,5
-6.1,148.24,78,2,1975,4.9,5
-17.86,178.58,586,2,1975,10,10
-3.05,129.24,59,2,1975,0.9,1
-8.45,81.97,33,3,1975,0.4,0
-5,130.03,29,3,1975,0.4,0
-2.44,126.15,33,3,1975,2.3,2
-19.53,168.87,55,3,1975,8.1,8
9.04,69.95,51,3,1975,9.8,10
-55.97,27.17,57,3,1975,4.5,5
27.5,56.26,27,3,1975,7.7,8
-29.94,71.34,4,3,1975,7.8,8
-21.78,170.53,85,3,1975,4.9,5
16.6,93.39,155,3,1975,6.3,6
-7.74,122.37,279,3,1975,1.4,1
40.49,26.17,5,3,1975,1.6,2
40.47,26.11,5,3,1975,5.4,5
0.78,122.58,64,3,1975,1.8,2
-2.55,138.23,33,3,1975,3.3,3
-10.07,75.28,40,3,1975,8.6,9
-4.23,77.02,98,3,1975,2.4,2
35.17,86.57,33,3,1975,5.1,5
22.74,122.8,21,3,1975,1.8,2
46.7,152.55,33,3,1975,7.2,7
29.55,68.6,26,3,1975,4.8,5
-27.96,66.66,178,3,1975,8.5,9
-32.16,179.51,425,3,1975,4.2,4
40.42,26.14,5,3,1975,0.7,1
-59.46,18.19,33,3,1975,3.3,3
42.06,112.55,5,3,1975,4.1,4
13.33,50.74,33,3,1975,8.8,9
-54.21,8.51,10,3,1975,4.7,5
22.77,122.91,32,3,1975,7.4,7
33.6,140.37,71,4,1975,1.9,2
-23.02,175.11,33,4,1975,9.5,10
1.09,132.13,33,4,1975,0.3,0
-31.05,178.4,45,4,1975,5.5,6
-21.24,45.1,33,4,1975,7.1,7
10.04,69.76,33,4,1975,8.2,8
52.2,160.19,33,4,1975,7.9,8
52.34,160.05,33,4,1975,7.8,8
10.13,75.7,52,4,1975,8.1,8
52.16,160.24,33,4,1975,0.6,1
52.21,160.04,33,4,1975,3.6,4
37.72,141.65,46,4,1975,7.2,7
-4.04,152.69,133,4,1975,3.5,4
38.07,72.69,78,4,1975,0.8,1
-47.52,99.81,33,4,1975,0.5,1
-50.8,139.1,33,4,1975,9.6,10
54.1,163.25,20,4,1975,5.1,5
-17.7,178.8,571,4,1975,3.3,3
-14.77,72.71,81,4,1975,7.8,8
5.68,125.38,225,4,1975,5.1,5
71.52,10.43,13,4,1975,4.2,4
48.36,154.91,32,4,1975,2,2
4.45,125.26,179,4,1975,8.1,8
-55.44,124.6,33,4,1975,8.5,9
-36.4,98.79,33,4,1975,2.1,2
33.19,131.3,7,4,1975,6.8,7
16.45,98.91,11,4,1975,8.4,8
49.99,78.98,0,4,1975,7,7
-8.85,158.03,41,4,1975,5.9,6
35.82,79.92,33,4,1975,6.4,6
35.88,80.02,31,4,1975,7.6,8
-39,175.8,110,4,1975,0.7,1
36.18,30.77,56,4,1975,4.3,4
-52.76,140.4,33,5,1975,6.8,7
37.14,142.07,23,5,1975,6,6
33.09,92.92,33,5,1975,9.1,9
-23.01,176.24,90,5,1975,5.6,6
31.02,141.76,33,5,1975,1.5,2
-4.64,102.08,34,5,1975,1,1
-32.65,179.32,47,5,1975,0.1,0
-38.18,73.23,6,5,1975,2.7,3
49.33,156.15,58,5,1975,4.5,5
1.02,126.06,36,5,1975,7.7,8
36.08,70.89,99,5,1975,2.6,3
41.32,136.14,2,5,1975,3.6,4
-20.97,173.99,43,5,1975,5.8,6
35.16,80.8,26,5,1975,6.9,7
